transaction_id,timestamp,customer_email,subscription_tier,subscription_plan,amount,currency,country,ip_address,card_bin,card_last4,bin_country,status
txn_00175,2026-02-05T20:46:47,customer4175@yahoo.com,annual,Solaris Annual,49.99,BRL,BR,185.220.101.34,999002,2063,BR,chargeback
txn_00197,2026-02-05T21:03:09,sub3197@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,185.220.101.112,999004,3610,MX,approved
txn_00194,2026-02-05T21:06:09,member3194@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,185.220.101.112,999004,3007,MX,approved
txn_00577,2026-02-05T21:22:05,user577@yahoo.com,annual,Solaris Annual,990.0,MXN,MX,189.78.109.32,451200,2285,MX,approved
txn_00196,2026-02-05T21:57:09,member3196@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,185.220.101.112,999004,3616,MX,approved
txn_00198,2026-02-05T22:22:09,sub3198@gmail.com,monthly,Solaris Monthly,99.0,MXN,MX,185.220.101.112,999004,6055,MX,declined_fraud
txn_00218,2026-02-05T22:23:06,member218@outlook.com,monthly,Solaris Monthly,19900.0,COP,CO,190.141.5.97,541500,9011,CO,declined_insufficient_funds
txn_00201,2026-02-05T22:36:09,member3201@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,185.220.101.112,999004,8710,MX,declined_fraud
txn_00625,2026-02-05T23:22:18,user625@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.255.202.234,451200,7783,BR,approved
txn_00065,2026-02-05T23:54:44,user5064@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.65.98.215,999004,5564,MX,declined_insufficient_funds
txn_00167,2026-02-06T01:34:54,cliente8167@outlook.com,annual,Solaris Annual,990.0,MXN,MX,5.188.18.232,451200,6776,MX,approved
txn_00101,2026-02-06T02:02:32,sub7101@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.91.54.152,601100,1920,BR,approved
txn_00630,2026-02-06T03:58:07,acct630@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.85.208.248,411111,4412,BR,approved
txn_00216,2026-02-06T04:46:27,member216@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.112.166.28,438600,9734,BR,declined_fraud
txn_00439,2026-02-06T05:46:00,user439@yahoo.com,annual,Solaris Annual,990.0,MXN,MX,189.104.135.250,424242,4633,MX,declined_insufficient_funds
txn_00574,2026-02-06T06:22:08,user574@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.35.142.179,531313,2544,MX,approved
txn_00272,2026-02-06T06:33:00,sub272@hotmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.202.67.153,601100,8381,MX,approved
txn_00102,2026-02-06T07:02:32,sub7101@outlook.com,annual,Solaris Annual,49.99,BRL,BR,187.91.54.152,601100,1920,BR,approved
txn_00557,2026-02-06T09:17:43,customer557@outlook.com,annual,Solaris Annual,199000.0,COP,CO,190.174.94.26,541500,1349,CO,approved
txn_00048,2026-02-06T09:22:57,sub5039@yahoo.com,annual,Solaris Annual,199000.0,COP,CO,190.125.44.142,999001,1258,CO,declined_insufficient_funds
txn_00041,2026-02-06T09:53:07,sub5039@yahoo.com,monthly,Solaris Monthly,19900.0,COP,CO,190.132.174.143,999001,3001,CO,approved
txn_00359,2026-02-06T10:00:45,acct359@yahoo.com,annual,Solaris Annual,49.99,BRL,BR,187.112.166.28,531313,4875,BR,approved
txn_00355,2026-02-06T10:23:45,user355@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.132.126.141,541500,9907,MX,declined_fraud
txn_00601,2026-02-06T10:34:11,cliente601@gmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.10.194.244,541500,4804,MX,approved
txn_00508,2026-02-06T11:07:38,customer508@gmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.81.243.230,541500,3776,MX,approved
txn_00619,2026-02-06T11:39:00,customer619@protonmail.com,annual,Solaris Annual,990.0,MXN,MX,189.3.180.152,531313,8460,MX,approved
txn_00590,2026-02-06T11:41:08,sub590@yahoo.com,annual,Solaris Annual,49.99,BRL,BR,187.181.216.210,411111,2091,BR,approved
txn_00375,2026-02-06T12:23:46,cliente375@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.229.142.3,451200,9043,BR,approved
txn_00176,2026-02-06T13:10:08,cliente4176@hotmail.com,annual,Solaris Annual,199000.0,COP,CO,190.249.112.139,999002,9335,CO,chargeback
txn_00234,2026-02-06T13:30:35,sub234@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.230.124.237,424242,9609,CO,approved
txn_00050,2026-02-06T13:48:21,user5049@hotmail.com,annual,Solaris Annual,990.0,MXN,MX,189.144.107.175,999002,9254,MX,declined_fraud
txn_00645,2026-02-06T15:26:57,acct645@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.204.185.112,541500,3354,BR,approved
txn_00303,2026-02-06T19:25:29,member303@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.127.62.233,424242,2871,MX,approved
txn_00165,2026-02-06T19:59:24,customer8165@outlook.com,annual,Solaris Annual,990.0,MXN,MX,5.188.226.142,438600,7955,MX,declined_fraud
txn_00232,2026-02-06T20:13:10,customer232@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.10.117.112,601100,2923,BR,approved
txn_00103,2026-02-06T21:36:37,member6103@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.242.208.97,411111,1932,BR,declined_fraud
txn_00104,2026-02-06T21:56:37,member6103@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.242.208.97,411111,1932,BR,declined_fraud
txn_00310,2026-02-06T21:59:56,acct310@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.172.52.47,424242,7600,BR,approved
txn_00105,2026-02-06T22:16:37,member6103@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.242.208.97,411111,1932,BR,declined_insufficient_funds
txn_00106,2026-02-06T22:36:37,member6103@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.242.208.97,411111,1932,BR,declined_insufficient_funds
txn_00107,2026-02-06T23:06:37,member6103@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.242.208.97,411111,1932,BR,approved
txn_00071,2026-02-06T23:08:35,user5064@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.97.130.22,999004,1861,MX,declined_fraud
txn_00149,2026-02-07T00:29:36,user8149@outlook.com,monthly,Solaris Monthly,19900.0,COP,CO,5.188.89.240,601100,9452,CO,approved
txn_00570,2026-02-07T01:05:04,acct570@yahoo.com,monthly,Solaris Monthly,19900.0,COP,CO,190.174.94.26,650000,6163,CO,approved
txn_00524,2026-02-07T01:46:19,cliente524@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.117.16.161,438600,7945,BR,approved
txn_00400,2026-02-07T04:00:33,user400@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.199.214.112,451200,2676,MX,approved
txn_00240,2026-02-07T05:39:31,sub240@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.86.43.145,650000,7266,MX,declined_insufficient_funds
txn_00486,2026-02-07T06:27:17,acct486@yahoo.com,annual,Solaris Annual,49.99,BRL,BR,187.204.191.224,650000,2275,BR,approved
txn_00280,2026-02-07T10:36:13,member280@protonmail.com,annual,Solaris Annual,49.99,BRL,BR,187.91.54.152,411111,7483,BR,approved
txn_00081,2026-02-07T10:58:25,user7081@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.142.248.109,531313,3116,BR,approved
txn_00419,2026-02-07T11:01:39,sub419@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.52.44.216,411111,2897,BR,approved
txn_00352,2026-02-07T13:54:43,sub352@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.249.79.97,451200,7471,BR,approved
txn_00300,2026-02-07T15:19:38,cliente300@hotmail.com,annual,Solaris Annual,49.99,BRL,BR,187.64.65.243,411111,8939,BR,approved
txn_00082,2026-02-07T15:58:25,user7081@outlook.com,annual,Solaris Annual,49.99,BRL,BR,187.142.248.109,531313,3116,BR,approved
txn_00461,2026-02-07T17:34:40,sub461@gmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.230.124.237,411111,6258,CO,approved
txn_00466,2026-02-07T20:05:26,member466@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.163.41.70,424242,4729,MX,approved
txn_00484,2026-02-07T20:09:40,acct484@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.204.185.112,411111,4387,BR,approved
txn_00294,2026-02-07T21:01:35,acct294@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.35.34.120,541500,8365,BR,approved
txn_00441,2026-02-08T01:45:27,cliente441@gmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.144.107.175,601100,4209,MX,declined_fraud
txn_00241,2026-02-08T01:56:47,cliente241@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.131.188.85,650000,2943,CO,approved
txn_00580,2026-02-08T03:25:08,sub580@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.242.208.97,424242,4638,BR,approved
txn_00381,2026-02-08T03:58:49,member381@gmail.com,annual,Solaris Annual,199000.0,COP,CO,190.58.115.76,541500,8803,CO,approved
txn_00237,2026-02-08T05:18:49,customer237@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.81.216.174,438600,6049,BR,approved
txn_00394,2026-02-08T06:28:16,sub394@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.108.161.108,601100,7035,BR,approved
txn_00083,2026-02-08T06:37:17,cliente7083@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.232.36.119,650000,2180,CO,approved
txn_00501,2026-02-08T07:04:03,acct501@yahoo.com,annual,Solaris Annual,49.99,BRL,BR,187.85.208.248,451200,6990,BR,approved
txn_00311,2026-02-08T07:22:21,user311@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.68.135.59,438600,6869,MX,approved
txn_00520,2026-02-08T07:33:47,acct520@yahoo.com,monthly,Solaris Monthly,19900.0,COP,CO,190.132.174.143,438600,3996,CO,approved
txn_00084,2026-02-08T07:37:17,cliente7083@protonmail.com,annual,Solaris Annual,199000.0,COP,CO,190.232.36.119,650000,2180,CO,approved
txn_00229,2026-02-08T11:00:16,member229@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.10.117.112,451200,9442,BR,approved
txn_00326,2026-02-08T12:41:13,sub326@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.115.32.173,601100,9209,BR,approved
txn_00387,2026-02-08T13:29:55,cliente387@yahoo.com,monthly,Solaris Monthly,99.0,MXN,MX,189.78.109.32,438600,1613,MX,approved
txn_00392,2026-02-08T13:58:39,customer392@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.38.76.18,424242,6097,MX,declined_fraud
txn_00412,2026-02-08T13:59:14,customer412@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.68.135.59,531313,8105,MX,approved
txn_00348,2026-02-08T15:09:03,cliente348@gmail.com,annual,Solaris Annual,49.99,BRL,BR,187.229.142.3,601100,5262,BR,approved
txn_00509,2026-02-08T16:23:04,customer509@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.136.174.57,451200,6785,BR,approved
txn_00647,2026-02-08T16:39:30,acct647@gmail.com,annual,Solaris Annual,199000.0,COP,CO,190.141.5.97,650000,3087,CO,declined_fraud
txn_00409,2026-02-08T20:44:34,cliente409@yahoo.com,annual,Solaris Annual,49.99,BRL,BR,187.229.142.3,531313,3250,BR,declined_fraud
txn_00063,2026-02-08T22:37:36,customer5057@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.52.6.145,999003,5712,CO,declined_fraud
txn_00436,2026-02-09T00:24:33,user436@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.116.148.40,438600,1291,BR,approved
txn_00151,2026-02-09T03:23:23,member8151@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,5.188.14.122,438600,7126,BR,approved
txn_00157,2026-02-09T05:20:11,cliente8157@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,5.188.165.128,650000,2402,MX,approved
txn_00380,2026-02-09T07:44:30,sub380@protonmail.com,annual,Solaris Annual,49.99,BRL,BR,187.31.160.29,541500,1999,BR,approved
txn_00369,2026-02-09T08:55:53,sub369@outlook.com,annual,Solaris Annual,49.99,BRL,BR,187.40.150.185,411111,1788,BR,declined_fraud
txn_00155,2026-02-09T09:07:55,user8155@hotmail.com,annual,Solaris Annual,49.99,BRL,BR,5.188.209.170,424242,9189,BR,approved
txn_00049,2026-02-09T10:27:16,user5049@hotmail.com,annual,Solaris Annual,990.0,MXN,MX,189.125.189.145,999002,8344,MX,declined_fraud
txn_00543,2026-02-09T11:56:40,member543@gmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.207.0.155,451200,4614,MX,approved
txn_00242,2026-02-09T14:08:41,sub242@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.57.12.140,411111,5888,BR,declined_fraud
txn_00604,2026-02-09T18:08:18,sub604@hotmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.174.94.26,438600,6323,CO,approved
txn_00497,2026-02-09T19:46:12,user497@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.240.245.225,451200,7068,CO,declined_fraud
txn_00275,2026-02-09T22:07:39,user275@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.128.5.58,424242,3170,BR,approved
txn_00464,2026-02-10T03:05:19,cliente464@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.211.12.91,451200,2702,MX,declined_insufficient_funds
txn_00164,2026-02-10T05:05:06,user8164@yahoo.com,annual,Solaris Annual,199000.0,COP,CO,5.188.164.53,601100,7334,CO,approved
txn_00542,2026-02-10T05:15:56,sub542@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.20.41.214,650000,4089,MX,approved
txn_00536,2026-02-10T12:19:09,cliente536@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.231.61.126,601100,4757,BR,approved
txn_00460,2026-02-10T15:14:23,customer460@yahoo.com,monthly,Solaris Monthly,99.0,MXN,MX,189.163.41.70,411111,2879,MX,approved
txn_00503,2026-02-10T16:19:14,customer503@hotmail.com,annual,Solaris Annual,49.99,BRL,BR,187.115.32.173,531313,2951,BR,declined_insufficient_funds
txn_00150,2026-02-10T19:29:41,cliente8150@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,5.188.209.170,424242,2502,BR,declined_fraud
txn_00345,2026-02-10T19:46:59,user345@hotmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.212.208.169,424242,3546,MX,approved
txn_00170,2026-02-10T20:11:52,acct8170@hotmail.com,annual,Solaris Annual,990.0,MXN,MX,5.188.210.253,411111,2259,MX,approved
txn_00180,2026-02-10T20:15:29,member4180@gmail.com,annual,Solaris Annual,990.0,MXN,MX,185.220.101.47,999001,8632,MX,chargeback
txn_00610,2026-02-10T21:19:12,sub610@yahoo.com,monthly,Solaris Monthly,19900.0,COP,CO,190.240.149.16,531313,7440,CO,approved
txn_00058,2026-02-11T00:21:52,customer5057@protonmail.com,annual,Solaris Annual,199000.0,COP,CO,190.179.114.35,999003,7992,CO,declined_fraud
txn_00616,2026-02-11T00:38:37,acct616@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.97.229.71,541500,4553,BR,approved
txn_00042,2026-02-11T01:47:02,sub5039@yahoo.com,monthly,Solaris Monthly,19900.0,COP,CO,190.78.222.90,999001,1828,CO,approved
txn_00437,2026-02-11T03:31:14,acct437@hotmail.com,annual,Solaris Annual,199000.0,COP,CO,190.239.155.206,601100,9328,CO,approved
txn_00337,2026-02-11T04:08:52,user337@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.150.222.80,601100,6362,BR,approved
txn_00513,2026-02-11T06:35:49,cliente513@yahoo.com,monthly,Solaris Monthly,99.0,MXN,MX,189.75.12.23,451200,8923,MX,declined_fraud
txn_00399,2026-02-11T06:46:17,sub399@yahoo.com,monthly,Solaris Monthly,99.0,MXN,MX,189.222.176.160,601100,7943,MX,approved
txn_00003,2026-02-11T09:55:32,member9003@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.34,531313,2143,BR,declined_fraud
txn_00004,2026-02-11T10:20:32,member9004@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.34,601100,1042,BR,declined_insufficient_funds
txn_00002,2026-02-11T10:30:32,sub9002@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.34,438600,4993,BR,declined_insufficient_funds
txn_00001,2026-02-11T10:59:32,acct9001@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.34,438600,5781,BR,declined_insufficient_funds
txn_00005,2026-02-11T11:24:32,sub9005@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.34,438600,3434,BR,declined_fraud
txn_00407,2026-02-11T12:19:13,acct407@yahoo.com,annual,Solaris Annual,49.99,BRL,BR,187.185.157.122,650000,5269,BR,approved
txn_00097,2026-02-11T12:32:40,acct7097@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.172.52.47,531313,9095,BR,approved
txn_00456,2026-02-11T15:18:55,user456@yahoo.com,annual,Solaris Annual,990.0,MXN,MX,189.216.141.22,531313,5178,MX,approved
txn_00537,2026-02-11T16:19:11,member537@outlook.com,annual,Solaris Annual,199000.0,COP,CO,190.84.239.65,411111,6846,CO,approved
txn_00098,2026-02-11T17:32:40,acct7097@hotmail.com,annual,Solaris Annual,49.99,BRL,BR,187.172.52.47,531313,9095,BR,approved
txn_00641,2026-02-11T20:26:48,cliente641@gmail.com,annual,Solaris Annual,49.99,BRL,BR,187.29.123.40,438600,1831,BR,approved
txn_00233,2026-02-11T20:33:16,sub233@protonmail.com,annual,Solaris Annual,49.99,BRL,BR,187.107.136.36,438600,7121,BR,declined_fraud
txn_00646,2026-02-12T01:48:16,user646@gmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.97.130.22,438600,8987,MX,approved
txn_00267,2026-02-12T01:59:52,cliente267@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.7.47.121,411111,4764,BR,declined_insufficient_funds
txn_00223,2026-02-12T04:16:04,customer223@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.20.41.214,531313,7666,MX,approved
txn_00220,2026-02-12T06:10:04,sub220@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.150.222.80,424242,6674,BR,declined_fraud
txn_00285,2026-02-12T06:20:56,sub285@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.171.47.120,451200,2211,MX,approved
txn_00370,2026-02-12T06:38:43,sub370@gmail.com,annual,Solaris Annual,49.99,BRL,BR,187.204.191.224,650000,9946,BR,approved
txn_00477,2026-02-12T07:11:12,customer477@yahoo.com,monthly,Solaris Monthly,99.0,MXN,MX,189.35.142.179,650000,3200,MX,approved
txn_00448,2026-02-12T07:40:17,member448@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.112.166.28,650000,2890,BR,declined_insufficient_funds
txn_00628,2026-02-12T08:58:58,user628@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.29.123.40,438600,8774,BR,approved
txn_00489,2026-02-12T09:00:27,customer489@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.204.185.112,451200,6410,BR,approved
txn_00432,2026-02-12T09:29:19,customer432@hotmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.41.80.122,424242,8091,CO,approved
txn_00502,2026-02-12T11:37:17,acct502@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.54.217.112,531313,7065,MX,approved
txn_00563,2026-02-12T13:29:50,cliente563@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.119.51.194,531313,1512,BR,approved
txn_00462,2026-02-12T15:10:06,acct462@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.226.50.25,650000,9426,BR,declined_fraud
txn_00210,2026-02-12T18:42:45,acct210@protonmail.com,annual,Solaris Annual,199000.0,COP,CO,190.30.84.157,650000,9311,CO,approved
txn_00602,2026-02-12T20:34:32,cliente602@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.29.41.95,438600,7126,BR,approved
txn_00389,2026-02-12T20:46:40,member389@yahoo.com,annual,Solaris Annual,199000.0,COP,CO,190.199.172.207,650000,5965,CO,approved
txn_00440,2026-02-12T21:42:48,user440@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.226.50.25,650000,2741,BR,approved
txn_00338,2026-02-12T22:48:24,member338@protonmail.com,annual,Solaris Annual,990.0,MXN,MX,189.135.19.55,541500,8600,MX,approved
txn_00547,2026-02-12T23:03:42,cliente547@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.125.114.71,541500,2477,BR,approved
txn_00177,2026-02-12T23:34:38,cliente4177@hotmail.com,annual,Solaris Annual,49.99,BRL,BR,185.220.101.47,999001,1430,BR,chargeback
txn_00225,2026-02-13T01:09:50,user225@outlook.com,monthly,Solaris Monthly,19900.0,COP,CO,190.154.61.21,451200,3880,CO,approved
txn_00279,2026-02-13T01:39:06,member279@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.31.206.173,424242,6916,BR,approved
txn_00623,2026-02-13T02:20:39,acct623@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.249.79.97,650000,3125,BR,approved
txn_00615,2026-02-13T03:46:41,user615@outlook.com,annual,Solaris Annual,49.99,BRL,BR,187.108.161.108,411111,5146,BR,approved
txn_00421,2026-02-13T03:54:28,user421@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.40.150.185,424242,5631,BR,approved
txn_00172,2026-02-13T05:25:42,customer4172@hotmail.com,annual,Solaris Annual,49.99,BRL,BR,185.220.101.34,999001,9482,BR,chargeback
txn_00526,2026-02-13T06:04:25,cliente526@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.107.136.36,438600,1159,BR,declined_fraud
txn_00634,2026-02-13T06:36:19,user634@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.176.135.22,438600,9290,BR,approved
txn_00581,2026-02-13T08:39:58,user581@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.229.142.3,451200,5301,BR,approved
txn_00487,2026-02-13T08:40:56,acct487@gmail.com,annual,Solaris Annual,49.99,BRL,BR,187.43.248.35,438600,8898,BR,approved
txn_00185,2026-02-13T09:32:24,acct4185@gmail.com,annual,Solaris Annual,199000.0,COP,CO,190.199.172.207,999002,3762,CO,chargeback
txn_00569,2026-02-13T12:00:34,acct569@outlook.com,monthly,Solaris Monthly,99.0,MXN,MX,189.144.107.175,531313,3955,MX,approved
txn_00433,2026-02-13T13:01:44,customer433@hotmail.com,annual,Solaris Annual,49.99,BRL,BR,187.1.199.135,411111,1190,BR,declined_fraud
txn_00261,2026-02-13T13:13:17,user261@hotmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.223.137.165,424242,3474,CO,approved
txn_00158,2026-02-13T15:04:46,acct8158@protonmail.com,monthly,Solaris Monthly,19900.0,COP,CO,5.188.82.168,424242,8702,CO,approved
txn_00064,2026-02-13T15:10:42,user5064@protonmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.54.217.112,999004,2773,MX,approved
txn_00093,2026-02-13T18:08:13,member7093@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.172.52.47,424242,9693,BR,approved
txn_00530,2026-02-13T18:42:39,member530@yahoo.com,monthly,Solaris Monthly,99.0,MXN,MX,189.78.109.32,531313,5663,MX,approved
txn_00612,2026-02-13T20:08:04,acct612@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,187.242.208.97,650000,2397,BR,approved
txn_00094,2026-02-13T20:08:13,member7093@hotmail.com,annual,Solaris Annual,49.99,BRL,BR,187.172.52.47,424242,9693,BR,approved
txn_00397,2026-02-13T22:00:57,member397@outlook.com,monthly,Solaris Monthly,19900.0,COP,CO,190.138.247.238,541500,4387,CO,declined_fraud
txn_00482,2026-02-13T23:00:45,acct482@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.84.135.216,411111,4913,BR,approved
txn_00635,2026-02-14T01:21:15,cliente635@gmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.7.47.121,601100,6363,BR,approved
txn_00391,2026-02-14T01:46:03,sub391@outlook.com,annual,Solaris Annual,990.0,MXN,MX,189.107.127.52,438600,4463,MX,declined_fraud
txn_00507,2026-02-14T03:41:32,user507@hotmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.154.61.21,438600,8192,CO,approved
txn_00420,2026-02-14T06:12:15,sub420@gmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.121.83.90,411111,5933,MX,approved
txn_00637,2026-02-14T06:31:01,user637@gmail.com,annual,Solaris Annual,990.0,MXN,MX,189.68.135.59,650000,8649,MX,approved
txn_00629,2026-02-14T07:05:39,customer629@gmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.188.242.176,438600,7782,CO,approved
txn_00540,2026-02-14T09:42:27,user540@gmail.com,annual,Solaris Annual,49.99,BRL,BR,187.197.195.239,531313,5973,BR,declined_fraud
txn_00331,2026-02-14T10:20:03,sub331@yahoo.com,monthly,Solaris Monthly,19900.0,COP,CO,190.122.64.242,411111,6488,CO,approved
txn_00561,2026-02-14T10:35:07,sub561@hotmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.97.130.22,424242,9830,MX,approved
txn_00179,2026-02-14T12:28:47,customer4179@outlook.com,annual,Solaris Annual,49.99,BRL,BR,187.125.114.71,999002,7730,BR,chargeback
txn_00148,2026-02-14T14:32:06,sub8148@protonmail.com,annual,Solaris Annual,990.0,MXN,MX,5.188.147.224,601100,4271,MX,declined_insufficient_funds
txn_00592,2026-02-14T16:48:48,user592@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.108.161.108,438600,1352,BR,approved
txn_00413,2026-02-14T18:41:57,user413@yahoo.com,monthly,Solaris Monthly,4.99,BRL,BR,187.85.208.248,541500,7112,BR,approved
txn_00567,2026-02-14T19:25:48,customer567@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.226.50.25,424242,2658,BR,approved
txn_00262,2026-02-14T20:04:20,user262@gmail.com,monthly,Solaris Monthly,99.0,MXN,MX,189.3.180.152,438600,8993,MX,approved
txn_00598,2026-02-14T20:56:42,user598@protonmail.com,annual,Solaris Annual,990.0,MXN,MX,189.77.118.196,531313,6201,MX,approved
txn_00463,2026-02-14T21:13:47,cliente463@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.236.127.38,424242,2572,BR,approved
txn_00469,2026-02-14T21:32:05,sub469@hotmail.com,monthly,Solaris Monthly,19900.0,COP,CO,190.247.141.144,451200,1504,CO,approved
txn_00404,2026-02-14T22:53:42,customer404@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,187.111.119.13,541500,6622,BR,approved
txn_00036,2026-02-15T01:13:07,user9036@hotmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.200,438600,2902,BR,declined_fraud
txn_00033,2026-02-15T01:22:07,acct9033@protonmail.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.200,438600,1410,BR,declined_fraud
txn_00034,2026-02-15T01:50:07,customer9034@outlook.com,monthly,Solaris Monthly,4.99,BRL,BR,185.220.101.200,541500,2035,BR,declined_insufficient_funds
