transaction_id,timestamp,customer_email,subscription_tier,subscription_plan,amount,currency,country,ip_address,card_bin,card_last4,bin_country,status,risk_score,risk_level,signals_triggered
txn_00363,2026-01-30 14:13:55,sub363@yahoo.com,monthly,Monthly Pro,299.0,MXN,MX,189.171.47.120,451200,6713,MX,approved,0,LOW,[]
txn_00621,2026-01-30 14:26:19,acct621@outlook.com,monthly,Monthly Standard,9.99,BRL,BR,187.55.127.98,424242,3357,BR,approved,0,LOW,[]
txn_00225,2026-01-30 17:32:00,cliente225@protonmail.com,monthly,Monthly Pro,299.0,MXN,MX,189.97.130.22,541500,5944,MX,approved,0,LOW,[]
txn_00160,2026-01-30 21:15:37,member8160@protonmail.com,monthly,Monthly Basic,19900.0,COP,CO,5.188.47.115,531313,3275,CO,declined_insufficient_funds,20,LOW,"[""geo_mismatch""]"
txn_00201,2026-01-30 22:55:35,user201@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.31.160.29,541500,4972,BR,approved,0,LOW,[]
txn_00463,2026-01-30 23:39:12,member463@yahoo.com,monthly,Monthly Standard,199.0,MXN,MX,189.68.135.59,601100,6703,MX,approved,0,LOW,[]
txn_00828,2026-01-31 01:35:55,member828@protonmail.com,annual,Annual Premium,49.99,BRL,BR,187.119.51.194,424242,3087,BR,approved,0,LOW,[]
txn_00443,2026-01-31 04:22:22,acct443@gmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.117.16.161,531313,6934,BR,approved,0,LOW,[]
txn_00892,2026-01-31 07:00:19,acct892@gmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.236.127.38,541500,9248,BR,approved,0,LOW,[]
txn_00329,2026-01-31 07:01:33,user329@gmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.65.21.157,438600,1621,MX,approved,0,LOW,[]
txn_00630,2026-01-31 07:26:52,cliente630@protonmail.com,annual,Annual Basic,29.99,BRL,BR,187.226.50.25,438600,9791,BR,approved,0,LOW,[]
txn_00224,2026-01-31 08:49:04,acct224@yahoo.com,annual,Annual Premium,49.99,BRL,BR,187.73.135.71,411111,3295,BR,approved,0,LOW,[]
txn_00430,2026-01-31 09:15:02,member430@hotmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.151.111.29,438600,6420,BR,approved,0,LOW,[]
txn_00210,2026-01-31 11:18:44,customer210@yahoo.com,monthly,Monthly Standard,199.0,MXN,MX,189.78.109.32,411111,5285,MX,approved,0,LOW,[]
txn_00327,2026-01-31 11:36:07,cliente327@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.126.134.219,451200,6813,BR,approved,0,LOW,[]
txn_00043,2026-01-31 13:12:37,cliente5036@yahoo.com,monthly,Monthly Basic,99.0,MXN,MX,189.160.122.135,999001,5347,MX,declined_fraud,25,MEDIUM,"[""bin_decline_rate""]"
txn_00628,2026-01-31 13:51:19,customer628@protonmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.111.119.13,541500,1415,BR,approved,0,LOW,[]
txn_00270,2026-01-31 13:57:26,member270@gmail.com,monthly,Monthly Pro,299.0,MXN,MX,189.135.19.55,424242,3194,MX,approved,0,LOW,[]
txn_00652,2026-01-31 14:31:40,member652@yahoo.com,monthly,Monthly Standard,199.0,MXN,MX,189.226.109.242,541500,3174,MX,approved,0,LOW,[]
txn_00493,2026-01-31 15:06:35,user493@outlook.com,monthly,Monthly Pro,299.0,MXN,MX,189.194.89.154,541500,5308,MX,approved,0,LOW,[]
txn_00227,2026-01-31 16:44:53,acct227@outlook.com,annual,Annual Premium Plus,69.99,BRL,BR,187.91.54.152,451200,4012,BR,approved,0,LOW,[]
txn_00693,2026-01-31 17:44:37,acct693@protonmail.com,monthly,Monthly Pro,59900.0,COP,CO,190.232.138.156,650000,3630,CO,approved,0,LOW,[]
txn_00359,2026-01-31 17:52:41,customer359@gmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.181.216.210,451200,3029,BR,approved,0,LOW,[]
txn_00772,2026-01-31 18:41:02,sub772@protonmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.90.237.25,438600,1321,MX,approved,0,LOW,[]
txn_00039,2026-01-31 19:46:41,cliente5036@yahoo.com,monthly,Monthly Pro,299.0,MXN,MX,189.77.118.196,999001,2124,MX,declined_insufficient_funds,25,MEDIUM,"[""bin_decline_rate""]"
txn_00418,2026-01-31 20:04:45,customer418@protonmail.com,annual,Annual Premium,49.99,BRL,BR,187.43.248.35,438600,4937,BR,approved,0,LOW,[]
txn_00169,2026-01-31 21:18:12,member4169@outlook.com,annual,Annual Premium,199000.0,COP,CO,190.84.239.65,999002,7653,CO,chargeback,25,MEDIUM,"[""bin_decline_rate""]"
txn_00848,2026-01-31 22:34:08,member848@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.126.134.219,601100,3855,BR,approved,0,LOW,[]
txn_00248,2026-01-31 23:08:05,acct248@yahoo.com,annual,Annual Basic,29.99,BRL,BR,187.151.111.29,451200,2404,BR,approved,0,LOW,[]
txn_00649,2026-01-31 23:22:22,customer649@outlook.com,monthly,Monthly Basic,4.99,BRL,BR,187.181.216.210,601100,1237,BR,approved,0,LOW,[]
txn_00326,2026-02-01 00:46:27,cliente326@gmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.239.27.50,650000,4813,BR,approved,0,LOW,[]
txn_00173,2026-02-01 00:50:47,member4173@outlook.com,annual,Annual Basic,29.99,BRL,BR,185.220.101.34,999002,3308,BR,chargeback,45,HIGH,"[""bin_decline_rate"", ""geo_mismatch""]"
txn_00174,2026-02-01 01:15:21,acct4174@outlook.com,annual,Annual Premium,49.99,BRL,BR,187.125.114.71,999002,3616,BR,chargeback,25,MEDIUM,"[""bin_decline_rate""]"
txn_00833,2026-02-01 03:44:53,acct833@yahoo.com,monthly,Monthly Standard,9.99,BRL,BR,187.31.206.173,451200,1393,BR,approved,0,LOW,[]
txn_00622,2026-02-01 03:57:57,user622@protonmail.com,annual,Annual Premium,990.0,MXN,MX,189.144.107.175,411111,2194,MX,approved,0,LOW,[]
txn_00818,2026-02-01 04:18:24,member818@protonmail.com,annual,Annual Premium,199000.0,COP,CO,190.249.112.139,411111,8900,CO,approved,0,LOW,[]
txn_00731,2026-02-01 06:44:47,customer731@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.29.41.95,411111,1895,BR,approved,0,LOW,[]
txn_00558,2026-02-01 06:53:44,cliente558@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.117.16.161,424242,3155,BR,approved,0,LOW,[]
txn_00618,2026-02-01 07:09:27,customer618@hotmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.77.118.196,531313,2816,MX,approved,0,LOW,[]
txn_00614,2026-02-01 09:29:50,member614@gmail.com,monthly,Monthly Pro,299.0,MXN,MX,189.204.168.142,650000,5429,MX,approved,0,LOW,[]
txn_00069,2026-02-01 09:42:06,cliente5064@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.116.148.40,999004,9149,BR,approved,25,MEDIUM,"[""bin_decline_rate""]"
txn_00385,2026-02-01 10:08:09,user385@gmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.218.4.57,424242,9383,MX,approved,0,LOW,[]
txn_00081,2026-02-01 10:13:28,customer7081@hotmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.195.19.240,424242,3399,MX,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00082,2026-02-01 12:13:28,customer7081@hotmail.com,annual,Annual Premium,990.0,MXN,MX,189.195.19.240,424242,3399,MX,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00445,2026-02-01 12:53:39,user445@hotmail.com,annual,Annual Premium,990.0,MXN,MX,189.1.170.66,411111,3406,MX,approved,0,LOW,[]
txn_00533,2026-02-01 13:21:30,acct533@protonmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.85.208.248,541500,4339,BR,approved,0,LOW,[]
txn_00565,2026-02-01 14:31:33,acct565@yahoo.com,monthly,Monthly Standard,39900.0,COP,CO,190.127.60.213,601100,7996,CO,chargeback,0,LOW,[]
txn_00474,2026-02-01 14:34:23,member474@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.151.111.29,424242,6331,BR,approved,0,LOW,[]
txn_00435,2026-02-01 15:38:24,user435@protonmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.212.208.169,451200,4485,MX,chargeback,0,LOW,[]
txn_00157,2026-02-01 16:59:30,acct8157@gmail.com,annual,Annual Premium Plus,69.99,BRL,BR,5.188.45.161,451200,4515,BR,approved,20,LOW,"[""geo_mismatch""]"
txn_00739,2026-02-01 16:59:58,sub739@hotmail.com,annual,Annual Premium,49.99,BRL,BR,187.52.44.216,541500,2457,BR,approved,0,LOW,[]
txn_00447,2026-02-01 20:11:20,acct447@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.3.36.30,531313,3979,BR,approved,0,LOW,[]
txn_00521,2026-02-01 20:44:00,cliente521@hotmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.111.119.13,438600,6827,BR,approved,0,LOW,[]
txn_00469,2026-02-01 21:13:10,cliente469@hotmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.205.137.33,438600,4271,BR,approved,0,LOW,[]
txn_00498,2026-02-01 22:29:57,cliente498@gmail.com,annual,Annual Premium,49.99,BRL,BR,187.111.119.13,650000,2314,BR,approved,0,LOW,[]
txn_00150,2026-02-01 22:45:07,member8150@protonmail.com,monthly,Monthly Standard,9.99,BRL,BR,5.188.45.161,438600,2293,BR,approved,20,LOW,"[""geo_mismatch""]"
txn_00483,2026-02-01 23:37:40,member483@yahoo.com,monthly,Monthly Standard,9.99,BRL,BR,187.29.123.40,541500,6136,BR,approved,0,LOW,[]
txn_00720,2026-02-02 00:10:04,cliente720@outlook.com,annual,Annual Premium Plus,279000.0,COP,CO,190.41.80.122,531313,9178,CO,approved,0,LOW,[]
txn_00354,2026-02-02 00:55:24,customer354@outlook.com,annual,Annual Premium,199000.0,COP,CO,190.188.242.176,541500,1807,CO,approved,0,LOW,[]
txn_00302,2026-02-02 01:07:59,member302@hotmail.com,annual,Annual Basic,29.99,BRL,BR,187.43.248.35,601100,3735,BR,approved,0,LOW,[]
txn_00252,2026-02-02 01:18:47,cliente252@hotmail.com,monthly,Monthly Basic,19900.0,COP,CO,190.230.124.237,531313,7237,CO,approved,0,LOW,[]
txn_00361,2026-02-02 01:30:18,customer361@hotmail.com,monthly,Monthly Pro,59900.0,COP,CO,190.78.222.90,541500,4688,CO,approved,0,LOW,[]
txn_00200,2026-02-02 03:53:33,cliente200@protonmail.com,annual,Annual Basic,119900.0,COP,CO,190.194.172.14,438600,4505,CO,approved,0,LOW,[]
txn_00535,2026-02-02 04:05:58,user535@outlook.com,monthly,Monthly Standard,199.0,MXN,MX,189.37.109.135,438600,1136,MX,declined_insufficient_funds,0,LOW,[]
txn_00574,2026-02-02 04:19:02,customer574@gmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.98.35.23,601100,6152,BR,approved,0,LOW,[]
txn_00314,2026-02-02 04:51:05,member314@outlook.com,monthly,Monthly Basic,4.99,BRL,BR,187.82.0.165,451200,6345,BR,declined_insufficient_funds,0,LOW,[]
txn_00683,2026-02-02 05:41:02,cliente683@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.181.216.210,531313,6855,BR,approved,0,LOW,[]
txn_00206,2026-02-02 05:52:41,acct206@outlook.com,monthly,Monthly Basic,4.99,BRL,BR,187.246.109.205,438600,3198,BR,approved,0,LOW,[]
txn_00882,2026-02-02 06:21:43,customer882@gmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.146.107.220,531313,2271,MX,approved,0,LOW,[]
txn_00677,2026-02-02 06:27:04,user677@outlook.com,monthly,Monthly Pro,14.99,BRL,BR,187.31.160.29,451200,2449,BR,approved,0,LOW,[]
txn_00580,2026-02-02 06:48:36,cliente580@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.67.242.124,424242,5467,BR,declined_insufficient_funds,0,LOW,[]
txn_00471,2026-02-02 08:05:13,sub471@protonmail.com,monthly,Monthly Pro,59900.0,COP,CO,190.127.60.213,650000,6167,CO,declined_insufficient_funds,0,LOW,[]
txn_00873,2026-02-02 08:54:43,acct873@outlook.com,monthly,Monthly Standard,9.99,BRL,BR,187.249.79.97,601100,4325,BR,chargeback,0,LOW,[]
txn_00037,2026-02-02 09:25:30,cliente5036@yahoo.com,annual,Annual Premium Plus,1390.0,MXN,MX,189.128.26.47,999001,2501,MX,approved,25,MEDIUM,"[""bin_decline_rate""]"
txn_00365,2026-02-02 10:35:39,member365@yahoo.com,monthly,Monthly Pro,299.0,MXN,MX,189.54.217.112,424242,6509,MX,approved,0,LOW,[]
txn_00280,2026-02-02 11:06:19,sub280@gmail.com,annual,Annual Basic,29.99,BRL,BR,187.128.5.58,424242,3221,BR,approved,0,LOW,[]
txn_00156,2026-02-02 12:41:49,sub8156@yahoo.com,monthly,Monthly Pro,14.99,BRL,BR,5.188.129.165,650000,1424,BR,declined_insufficient_funds,20,LOW,"[""geo_mismatch""]"
txn_00581,2026-02-02 18:01:50,member581@hotmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.121.83.90,650000,6218,MX,approved,0,LOW,[]
txn_00616,2026-02-02 18:03:53,member616@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.235.63.193,424242,8306,BR,approved,0,LOW,[]
txn_00641,2026-02-02 20:07:27,customer641@yahoo.com,monthly,Monthly Pro,14.99,BRL,BR,187.87.125.83,411111,1885,BR,approved,0,LOW,[]
txn_00811,2026-02-02 20:27:31,acct811@hotmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.176.135.22,424242,2627,BR,approved,0,LOW,[]
txn_00785,2026-02-02 22:05:51,sub785@yahoo.com,monthly,Monthly Standard,9.99,BRL,BR,187.117.34.16,411111,5019,BR,approved,0,LOW,[]
txn_00018,2026-02-02 23:21:14,customer9018@protonmail.com,monthly,Monthly Basic,4.99,BRL,BR,185.220.101.88,438600,5712,BR,declined_fraud,20,LOW,"[""geo_mismatch""]"
txn_00014,2026-02-02 23:27:14,user9014@yahoo.com,monthly,Monthly Standard,9.99,BRL,BR,185.220.101.88,411111,6314,BR,declined_insufficient_funds,20,LOW,"[""geo_mismatch""]"
txn_00015,2026-02-02 23:36:14,sub9015@protonmail.com,monthly,Monthly Pro,14.99,BRL,BR,185.220.101.88,541500,9702,BR,declined_fraud,20,LOW,"[""geo_mismatch""]"
txn_00017,2026-02-03 00:16:14,sub9017@yahoo.com,monthly,Monthly Standard,9.99,BRL,BR,185.220.101.88,531313,4804,BR,approved,60,HIGH,"[""ip_velocity"", ""geo_mismatch""]"
txn_00013,2026-02-03 00:24:14,sub9013@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,185.220.101.88,424242,2646,BR,approved,60,HIGH,"[""ip_velocity"", ""geo_mismatch""]"
txn_00016,2026-02-03 00:30:14,acct9016@outlook.com,monthly,Monthly Pro,14.99,BRL,BR,185.220.101.88,531313,2293,BR,approved,60,HIGH,"[""ip_velocity"", ""geo_mismatch""]"
txn_00073,2026-02-03 01:18:34,acct7073@outlook.com,monthly,Monthly Basic,99.0,MXN,MX,189.78.109.32,451200,7843,MX,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00743,2026-02-03 02:05:57,cliente743@gmail.com,annual,Annual Premium,990.0,MXN,MX,189.86.43.145,531313,7693,MX,approved,0,LOW,[]
txn_00436,2026-02-03 03:02:18,cliente436@protonmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.218.4.57,650000,7430,MX,approved,0,LOW,[]
txn_00142,2026-02-03 03:21:23,customer8142@hotmail.com,annual,Annual Basic,119900.0,COP,CO,5.188.165.128,541500,6780,CO,approved,20,LOW,"[""geo_mismatch""]"
txn_00343,2026-02-03 03:59:05,cliente343@hotmail.com,annual,Annual Basic,599.0,MXN,MX,189.181.208.79,424242,1421,MX,approved,0,LOW,[]
txn_00251,2026-02-03 04:01:36,sub251@gmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.64.65.243,424242,6315,BR,approved,0,LOW,[]
txn_00563,2026-02-03 05:10:29,acct563@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.204.191.224,424242,8001,BR,approved,0,LOW,[]
txn_00074,2026-02-03 05:18:34,acct7073@outlook.com,annual,Annual Premium,990.0,MXN,MX,189.78.109.32,451200,7843,MX,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00207,2026-02-03 07:43:41,customer207@yahoo.com,monthly,Monthly Basic,99.0,MXN,MX,189.179.156.116,531313,1230,MX,approved,0,LOW,[]
txn_00341,2026-02-03 10:29:48,member341@yahoo.com,monthly,Monthly Pro,14.99,BRL,BR,187.205.137.33,451200,9849,BR,approved,0,LOW,[]
txn_00426,2026-02-03 11:15:39,member426@hotmail.com,monthly,Monthly Pro,299.0,MXN,MX,189.1.170.66,451200,9941,MX,declined_insufficient_funds,0,LOW,[]
txn_00381,2026-02-03 14:49:33,cliente381@gmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.81.216.32,438600,3508,BR,approved,0,LOW,[]
txn_00889,2026-02-03 15:18:46,cliente889@outlook.com,annual,Annual Basic,599.0,MXN,MX,189.65.98.215,411111,2103,MX,approved,0,LOW,[]
txn_00046,2026-02-03 15:25:29,user5046@protonmail.com,monthly,Monthly Standard,39900.0,COP,CO,190.84.239.65,999002,8847,CO,declined_fraud,25,MEDIUM,"[""bin_decline_rate""]"
txn_00718,2026-02-03 15:40:38,member718@gmail.com,monthly,Monthly Pro,59900.0,COP,CO,190.76.155.43,451200,4436,CO,approved,0,LOW,[]
txn_00625,2026-02-03 16:49:13,member625@yahoo.com,monthly,Monthly Pro,59900.0,COP,CO,190.127.60.213,424242,9770,CO,approved,0,LOW,[]
txn_00676,2026-02-03 17:17:23,cliente676@hotmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.86.43.145,531313,2410,MX,declined_fraud,0,LOW,[]
txn_00254,2026-02-03 18:57:08,user254@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.35.34.120,541500,8501,BR,approved,0,LOW,[]
txn_00530,2026-02-03 19:08:22,acct530@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.205.137.33,650000,6644,BR,approved,0,LOW,[]
txn_00689,2026-02-03 22:10:47,customer689@hotmail.com,monthly,Monthly Basic,19900.0,COP,CO,190.138.247.238,531313,3332,CO,approved,0,LOW,[]
txn_00232,2026-02-03 23:20:16,customer232@yahoo.com,monthly,Monthly Standard,199.0,MXN,MX,189.194.89.154,438600,9743,MX,approved,0,LOW,[]
txn_00489,2026-02-04 00:46:53,acct489@protonmail.com,annual,Annual Basic,599.0,MXN,MX,189.238.212.31,438600,8126,MX,approved,0,LOW,[]
txn_00872,2026-02-04 00:53:35,cliente872@hotmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.142.79.110,451200,4382,BR,approved,0,LOW,[]
txn_00077,2026-02-04 01:29:45,sub7077@protonmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.10.117.112,424242,7484,BR,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00497,2026-02-04 03:00:47,member497@outlook.com,annual,Annual Premium,49.99,BRL,BR,187.125.114.71,438600,4558,BR,approved,0,LOW,[]
txn_00376,2026-02-04 03:36:49,customer376@yahoo.com,monthly,Monthly Pro,14.99,BRL,BR,187.57.12.140,541500,4707,BR,approved,0,LOW,[]
txn_00708,2026-02-04 04:02:30,sub708@hotmail.com,annual,Annual Basic,599.0,MXN,MX,189.135.19.55,531313,9052,MX,approved,0,LOW,[]
txn_00171,2026-02-04 04:11:06,acct4171@hotmail.com,annual,Annual Premium Plus,1390.0,MXN,MX,189.20.41.214,999001,6231,MX,chargeback,25,MEDIUM,"[""bin_decline_rate""]"
txn_00078,2026-02-04 04:29:45,sub7077@protonmail.com,annual,Annual Premium,49.99,BRL,BR,187.10.117.112,424242,7484,BR,approved,30,MEDIUM,"[""rapid_tier_upgrade""]"
txn_00748,2026-02-04 04:59:07,member748@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.82.0.165,451200,3323,BR,approved,0,LOW,[]
txn_00615,2026-02-04 04:59:08,member615@hotmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.238.212.31,541500,9518,MX,approved,0,LOW,[]
txn_00373,2026-02-04 05:09:13,member373@hotmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.117.16.161,424242,8988,BR,approved,0,LOW,[]
txn_00714,2026-02-04 08:45:57,acct714@gmail.com,monthly,Monthly Pro,59900.0,COP,CO,190.249.108.181,411111,8695,CO,approved,0,LOW,[]
txn_00733,2026-02-04 09:32:47,cliente733@outlook.com,annual,Annual Premium,49.99,BRL,BR,187.70.252.46,601100,4446,BR,approved,0,LOW,[]
txn_00814,2026-02-04 10:53:19,member814@gmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.127.62.233,451200,2885,MX,approved,0,LOW,[]
txn_00132,2026-02-04 11:17:41,sub6132@gmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.108.102.159,541500,1461,BR,declined_insufficient_funds,25,MEDIUM,"[""repeated_failures""]"
txn_00133,2026-02-04 11:37:41,sub6132@gmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.108.102.159,541500,1461,BR,declined_fraud,25,MEDIUM,"[""repeated_failures""]"
txn_00134,2026-02-04 11:57:41,sub6132@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.108.102.159,541500,1461,BR,declined_fraud,25,MEDIUM,"[""repeated_failures""]"
txn_00366,2026-02-04 12:20:39,acct366@outlook.com,monthly,Monthly Pro,14.99,BRL,BR,187.107.136.36,541500,1930,BR,approved,0,LOW,[]
txn_00135,2026-02-04 12:27:41,sub6132@gmail.com,monthly,Monthly Standard,9.99,BRL,BR,187.108.102.159,541500,1461,BR,approved,25,MEDIUM,"[""repeated_failures""]"
txn_00579,2026-02-04 13:51:09,customer579@hotmail.com,monthly,Monthly Pro,299.0,MXN,MX,189.222.176.160,411111,6114,MX,approved,0,LOW,[]
txn_00151,2026-02-04 14:14:18,acct8151@yahoo.com,monthly,Monthly Standard,39900.0,COP,CO,5.188.14.122,531313,5843,CO,approved,20,LOW,"[""geo_mismatch""]"
txn_00510,2026-02-04 15:11:06,member510@outlook.com,monthly,Monthly Basic,4.99,BRL,BR,187.30.84.194,531313,5638,BR,approved,0,LOW,[]
txn_00048,2026-02-04 15:17:14,user5046@protonmail.com,monthly,Monthly Pro,59900.0,COP,CO,190.108.232.167,999002,5505,CO,declined_fraud,25,MEDIUM,"[""bin_decline_rate""]"
txn_00330,2026-02-04 17:00:29,member330@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.35.34.120,541500,3137,BR,approved,0,LOW,[]
txn_00569,2026-02-04 17:23:55,acct569@protonmail.com,annual,Annual Premium,49.99,BRL,BR,187.142.79.110,601100,5919,BR,approved,0,LOW,[]
txn_00633,2026-02-04 17:45:39,customer633@outlook.com,monthly,Monthly Pro,14.99,BRL,BR,187.108.161.108,451200,6527,BR,approved,0,LOW,[]
txn_00890,2026-02-04 17:54:00,user890@protonmail.com,annual,Annual Premium Plus,1390.0,MXN,MX,189.77.118.196,531313,5127,MX,approved,0,LOW,[]
txn_00517,2026-02-04 18:14:58,member517@protonmail.com,annual,Annual Premium Plus,1390.0,MXN,MX,189.38.76.18,438600,6772,MX,approved,0,LOW,[]
txn_00588,2026-02-04 19:39:56,customer588@gmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.216.141.22,424242,7646,MX,approved,0,LOW,[]
txn_00643,2026-02-04 19:47:06,acct643@protonmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.80.224.154,541500,8287,MX,approved,0,LOW,[]
txn_00525,2026-02-04 20:47:11,acct525@hotmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.101.214.112,650000,9846,BR,approved,0,LOW,[]
txn_00852,2026-02-04 21:46:32,member852@hotmail.com,monthly,Monthly Standard,199.0,MXN,MX,189.238.212.31,541500,9773,MX,approved,0,LOW,[]
txn_00214,2026-02-04 22:17:05,cliente214@hotmail.com,annual,Annual Premium Plus,279000.0,COP,CO,190.156.30.50,541500,9792,CO,approved,0,LOW,[]
txn_00387,2026-02-04 22:55:03,customer387@hotmail.com,monthly,Monthly Pro,14.99,BRL,BR,187.101.214.112,411111,3267,BR,approved,0,LOW,[]
txn_00623,2026-02-05 00:16:50,member623@hotmail.com,annual,Annual Premium Plus,69.99,BRL,BR,187.57.12.140,411111,7397,BR,approved,0,LOW,[]
txn_00234,2026-02-05 00:19:15,cliente234@hotmail.com,monthly,Monthly Basic,4.99,BRL,BR,187.197.195.239,451200,5836,BR,approved,0,LOW,[]
txn_00586,2026-02-05 00:51:35,sub586@hotmail.com,annual,Annual Premium,199000.0,COP,CO,190.139.252.224,601100,6954,CO,declined_fraud,0,LOW,[]
txn_00242,2026-02-05 01:57:29,sub242@outlook.com,monthly,Monthly Basic,4.99,BRL,BR,187.125.114.71,531313,2354,BR,declined_fraud,0,LOW,[]
txn_00261,2026-02-05 02:20:17,acct261@outlook.com,annual,Annual Basic,599.0,MXN,MX,189.153.158.209,531313,1725,MX,approved,0,LOW,[]
txn_00422,2026-02-05 02:28:35,user422@outlook.com,monthly,Monthly Basic,19900.0,COP,CO,190.240.245.225,424242,3519,CO,approved,0,LOW,[]
txn_00010,2026-02-05 03:20:14,user9010@outlook.com,monthly,Monthly Standard,39900.0,COP,CO,185.220.101.47,451200,3529,CO,declined_insufficient_funds,20,LOW,"[""geo_mismatch""]"
txn_00734,2026-02-05 03:38:58,sub734@outlook.com,annual,Annual Basic,599.0,MXN,MX,189.35.142.179,424242,9055,MX,declined_fraud,0,LOW,[]
txn_00230,2026-02-05 03:55:53,sub230@hotmail.com,monthly,Monthly Basic,99.0,MXN,MX,189.80.224.154,541500,4555,MX,declined_fraud,0,LOW,[]
txn_00012,2026-02-05 03:59:14,user9012@protonmail.com,monthly,Monthly Basic,19900.0,COP,CO,185.220.101.47,438600,9864,CO,declined_fraud,20,LOW,"[""geo_mismatch""]"
txn_00011,2026-02-05 04:02:14,member9011@protonmail.com,monthly,Monthly Standard,39900.0,COP,CO,185.220.101.47,451200,2315,CO,declined_fraud,20,LOW,"[""geo_mismatch""]"
txn_00007,2026-02-05 04:08:14,member9007@outlook.com,monthly,Monthly Pro,59900.0,COP,CO,185.220.101.47,451200,1715,CO,approved,60,HIGH,"[""ip_velocity"", ""geo_mismatch""]"
txn_00009,2026-02-05 04:34:14,user9009@protonmail.com,monthly,Monthly Standard,39900.0,COP,CO,185.220.101.47,424242,8213,CO,declined_fraud,60,HIGH,"[""ip_velocity"", ""geo_mismatch""]"
txn_00191,2026-02-05 04:35:19,customer3191@hotmail.com,monthly,Monthly Standard,199.0,MXN,MX,185.220.101.112,999004,7765,MX,declined_fraud,45,HIGH,"[""bin_decline_rate"", ""geo_mismatch""]"
txn_00006,2026-02-05 04:56:14,cliente9006@hotmail.com,monthly,Monthly Pro,59900.0,COP,CO,185.220.101.47,438600,6272,CO,declined_fraud,60,HIGH,"[""ip_velocity"", ""geo_mismatch""]"
txn_00008,2026-02-05 05:02:14,user9008@hotmail.com,monthly,Monthly Pro,59900.0,COP,CO,185.220.101.47,531313,9115,CO,declined_fraud,60,HIGH,"[""ip_velocity"", ""geo_mismatch""]"
txn_00187,2026-02-05 05:28:19,acct3187@outlook.com,monthly,Monthly Standard,199.0,MXN,MX,185.220.101.112,999004,1436,MX,declined_fraud,45,HIGH,"[""bin_decline_rate"", ""geo_mismatch""]"
